Ano,Km,Cilindros,Combustivel_Gasolina,Combustivel_Gás,Combustivel_Hibrido,Classificacao_Veiculo_Usado,Faixa_Preco
2017,0.0,4,1.0,0.0,0.0,1.0,0.0
2012,136712.0,4,1.0,0.0,0.0,1.0,0.0
2014,128619.0,4,0.0,0.0,0.0,1.0,1.0
2014,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2013,180000.0,8,1.0,0.0,0.0,1.0,3.0
2011,155420.0,4,0.0,0.0,0.0,1.0,0.0
2013,127416.0,6,1.0,0.0,0.0,1.0,0.0
2015,104618.0,4,1.0,0.0,0.0,1.0,0.0
2011,266819.0,4,1.0,0.0,0.0,1.0,0.0
2011,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2017,70880.0,4,1.0,0.0,0.0,1.0,0.0
2016,26432.0,4,1.0,0.0,0.0,1.0,1.0
2016,102066.0,4,0.0,0.0,0.0,1.0,1.0
2002,161000.0,4,1.0,0.0,0.0,1.0,0.0
2011,142000.0,4,0.0,0.0,0.0,1.0,1.0
2017,87810.0,4,1.0,0.0,0.0,1.0,1.0
2019,65362.0,4,1.0,0.0,0.0,0.0,0.0
2005,165000.0,4,1.0,0.0,0.0,1.0,0.0
2010,185987.0,4,0.0,0.0,0.0,1.0,0.0
2019,39552.0,4,0.0,0.0,1.0,0.0,0.0
2013,91779.0,4,1.0,0.0,0.0,1.0,0.0
2010,89617.0,4,1.0,0.0,0.0,1.0,0.0
2010,216024.0,4,0.0,0.0,0.0,1.0,0.0
2017,123862.0,8,1.0,0.0,0.0,1.0,1.0
2008,0.0,4,0.0,0.0,1.0,1.0,0.0
2012,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2013,152480.0,6,1.0,0.0,0.0,1.0,0.0
2002,187000.0,4,0.0,1.0,0.0,1.0,0.0
2014,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2010,408997.0,4,0.0,0.0,1.0,1.0,0.0
1998,167658.24705581157,1,0.0,0.0,0.0,1.0,0.0
2018,14661.0,4,1.0,0.0,0.0,0.0,2.0
2015,124382.0,4,1.0,0.0,0.0,1.0,1.0
2017,31139.0,4,1.0,0.0,0.0,1.0,1.0
2012,137000.0,4,0.0,0.0,1.0,1.0,0.0
2012,140566.0,4,0.0,0.0,0.0,1.0,1.0
2014,187334.0,4,0.0,0.0,1.0,1.0,0.0
2011,273186.0,6,0.0,0.0,0.0,1.0,0.0
2005,239825.0,4,1.0,0.0,0.0,1.0,0.0
2015,50000.0,4,1.0,0.0,0.0,1.0,1.0
2012,167658.24705581157,8,1.0,0.0,0.0,1.0,1.0
2013,93000.0,4,1.0,0.0,0.0,1.0,0.0
2014,35000.0,4,1.0,0.0,0.0,1.0,1.0
2011,196330.0,6,1.0,0.0,0.0,1.0,0.0
2013,22400.0,5,1.0,0.0,0.0,1.0,1.0
2012,107523.0,4,1.0,0.0,0.0,1.0,1.0
2016,55446.0,4,1.0,0.0,0.0,1.0,1.0
2005,150000.0,4,1.0,0.0,0.0,1.0,0.0
2011,73600.0,4,1.0,0.0,0.0,1.0,0.0
2007,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
1996,14000.0,8,0.0,1.0,0.0,1.0,0.0
2015,62137.0,4,1.0,0.0,0.0,1.0,1.0
2013,74838.0,4,0.0,0.0,1.0,1.0,0.0
2008,71486.0,4,0.0,0.0,0.0,1.0,0.0
2009,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2011,224267.0,4,0.0,0.0,1.0,1.0,0.0
2012,151136.0,4,0.0,0.0,0.0,1.0,0.0
2012,188485.0,4,1.0,0.0,0.0,1.0,0.0
2016,91380.0,4,1.0,0.0,0.0,1.0,0.0
2016,57600.0,4,1.0,0.0,0.0,1.0,1.0
2016,77205.0,6,0.0,0.0,0.0,1.0,0.0
2013,126000.0,4,0.0,0.0,1.0,1.0,1.0
2008,190400.0,6,1.0,0.0,0.0,1.0,0.0
2017,137997.0,4,1.0,0.0,0.0,1.0,0.0
2015,113102.0,4,1.0,0.0,0.0,1.0,0.0
2010,19000.0,4,0.0,0.0,1.0,1.0,0.0
2013,180000.0,5,1.0,0.0,0.0,1.0,0.0
2014,110098.0,4,1.0,0.0,0.0,1.0,0.0
2011,230696.0,6,0.0,0.0,0.0,1.0,0.0
1964,50000.0,4,1.0,0.0,0.0,1.0,0.0
2010,160000.0,4,0.0,0.0,0.0,1.0,0.0
2014,71000.0,4,1.0,0.0,0.0,1.0,0.0
2011,220323.0,6,0.0,0.0,0.0,1.0,0.0
2014,193280.0,4,1.0,0.0,0.0,1.0,1.0
2012,136712.0,4,1.0,0.0,0.0,1.0,0.0
2012,109536.0,4,1.0,0.0,0.0,1.0,0.0
2017,71500.0,4,1.0,0.0,0.0,1.0,1.0
2011,142741.0,4,0.0,0.0,1.0,1.0,0.0
2018,49396.0,4,0.0,0.0,0.0,0.0,2.0
2012,118000.0,4,1.0,0.0,0.0,1.0,0.0
2012,167405.0,4,1.0,0.0,0.0,1.0,0.0
2017,1600.0,4,1.0,0.0,0.0,1.0,0.0
2016,33238.0,8,1.0,0.0,0.0,1.0,0.0
2011,186542.0,6,0.0,0.0,0.0,1.0,0.0
2016,123000.0,4,1.0,0.0,0.0,1.0,1.0
2011,263338.0,6,1.0,0.0,0.0,1.0,0.0
2013,114778.0,4,0.0,0.0,0.0,1.0,1.0
2014,120272.0,4,0.0,0.0,0.0,1.0,1.0
2014,64994.0,4,1.0,0.0,0.0,1.0,0.0
2008,175614.0,6,0.0,0.0,0.0,1.0,0.0
2008,135000.0,4,1.0,0.0,0.0,1.0,1.0
2011,129177.0,4,1.0,0.0,0.0,1.0,1.0
2011,115934.0,4,1.0,0.0,0.0,1.0,1.0
2007,51258.0,4,0.0,0.0,0.0,1.0,0.0
2013,80699.0,4,1.0,0.0,0.0,1.0,0.0
2012,146000.0,4,1.0,0.0,0.0,1.0,0.0
2018,32000.0,4,1.0,0.0,0.0,0.0,2.0
2014,191373.0,6,1.0,0.0,0.0,1.0,0.0
2018,38712.0,4,1.0,0.0,0.0,0.0,0.0
2015,129170.0,4,0.0,0.0,0.0,1.0,1.0
2017,27067.0,4,0.0,0.0,0.0,1.0,1.0
2002,200000.0,4,1.0,0.0,0.0,1.0,0.0
2015,33355.0,4,1.0,0.0,0.0,1.0,1.0
2013,174619.0,4,0.0,0.0,1.0,1.0,0.0
2015,104978.0,4,0.0,0.0,1.0,1.0,0.0
2019,33000.0,6,0.0,0.0,0.0,0.0,0.0
2013,141000.0,4,0.0,0.0,1.0,1.0,1.0
2010,70000.0,6,1.0,0.0,0.0,1.0,0.0
2015,168621.0,6,1.0,0.0,0.0,1.0,0.0
2011,181149.0,4,0.0,0.0,0.0,1.0,0.0
2011,326325.0,4,0.0,0.0,1.0,1.0,0.0
2007,135000.0,4,0.0,0.0,0.0,1.0,1.0
2009,278400.0,4,0.0,0.0,1.0,1.0,0.0
2014,94000.0,4,1.0,0.0,0.0,1.0,2.0
2016,38400.0,4,1.0,0.0,0.0,1.0,1.0
1996,32585.0,4,1.0,0.0,0.0,1.0,0.0
2014,247835.0,4,0.0,0.0,1.0,1.0,0.0
2001,20000.0,4,1.0,0.0,0.0,1.0,0.0
2018,44845.0,4,1.0,0.0,0.0,0.0,0.0
2011,40056.0,4,1.0,0.0,0.0,1.0,1.0
1995,1000.0,4,1.0,0.0,0.0,1.0,0.0
2012,130658.0,4,1.0,0.0,0.0,1.0,0.0
2010,345405.0,6,0.0,0.0,1.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,2.0
2005,215000.0,4,0.0,0.0,0.0,1.0,0.0
2015,71939.0,6,1.0,0.0,0.0,1.0,0.0
2007,290000.0,6,1.0,0.0,0.0,1.0,0.0
2011,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2017,37474.0,4,1.0,0.0,0.0,1.0,1.0
2012,160000.0,4,0.0,0.0,1.0,1.0,0.0
2008,201000.0,4,0.0,0.0,0.0,1.0,0.0
2018,167658.24705581157,4,1.0,0.0,0.0,0.0,0.0
2014,167658.24705581157,4,1.0,0.0,0.0,1.0,2.0
2013,59000.0,6,1.0,0.0,0.0,1.0,1.0
2013,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2013,94400.0,4,1.0,0.0,0.0,1.0,0.0
2013,107800.0,6,0.0,0.0,0.0,1.0,0.0
1999,150000.0,6,1.0,0.0,0.0,1.0,0.0
2001,235000.0,6,1.0,0.0,0.0,1.0,0.0
2016,48000.0,4,1.0,0.0,0.0,1.0,1.0
2017,1600.0,4,1.0,0.0,0.0,1.0,0.0
2013,0.0,6,0.0,0.0,0.0,1.0,0.0
1999,26200.0,6,1.0,0.0,0.0,1.0,0.0
2003,155000.0,4,1.0,0.0,0.0,1.0,0.0
2015,167658.24705581157,8,1.0,0.0,0.0,1.0,0.0
2009,47520.0,4,0.0,0.0,0.0,1.0,0.0
2011,112000.0,6,1.0,0.0,0.0,1.0,1.0
1988,300000.0,4,1.0,0.0,0.0,1.0,0.0
2006,193840.0,4,1.0,0.0,0.0,1.0,0.0
2012,91000.0,8,1.0,0.0,0.0,1.0,1.0
1999,150000.0,6,1.0,0.0,0.0,1.0,0.0
2011,150000.0,4,1.0,0.0,0.0,1.0,0.0
2008,175614.0,6,0.0,0.0,0.0,1.0,0.0
2010,260771.0,8,1.0,0.0,0.0,1.0,0.0
2006,167658.24705581157,5,0.0,0.0,0.0,1.0,1.0
2014,142000.0,6,0.0,0.0,0.0,1.0,2.0
2010,167222.0,6,0.0,0.0,1.0,1.0,0.0
2015,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2015,75200.0,4,1.0,0.0,0.0,1.0,0.0
2013,137000.0,4,0.0,0.0,1.0,1.0,0.0
2015,93555.0,4,0.0,0.0,0.0,1.0,1.0
2014,11000.0,4,0.0,0.0,1.0,1.0,0.0
2020,7467.0,4,0.0,0.0,1.0,0.0,0.0
2002,230000.0,6,1.0,0.0,0.0,1.0,0.0
2011,224349.0,4,0.0,0.0,1.0,1.0,0.0
2014,67861.0,4,0.0,0.0,0.0,1.0,1.0
2009,420550.0,6,0.0,0.0,1.0,1.0,0.0
2015,55000.0,4,1.0,0.0,0.0,1.0,0.0
2010,185000.0,4,0.0,0.0,1.0,1.0,0.0
2013,103000.0,4,0.0,0.0,1.0,1.0,1.0
2002,150000.0,4,0.0,1.0,0.0,1.0,0.0
2007,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2013,124000.0,4,0.0,0.0,0.0,1.0,1.0
2010,93000.0,4,0.0,0.0,1.0,1.0,1.0
2014,91901.0,4,1.0,0.0,0.0,1.0,0.0
2012,90000.0,4,1.0,0.0,0.0,1.0,1.0
2002,209000.0,4,1.0,0.0,0.0,1.0,0.0
2014,166560.0,6,0.0,0.0,1.0,1.0,1.0
2013,147000.0,4,0.0,0.0,0.0,1.0,1.0
2000,335000.0,5,0.0,0.0,0.0,1.0,0.0
2000,200000.0,4,0.0,1.0,0.0,1.0,0.0
2014,103000.0,6,1.0,0.0,0.0,1.0,1.0
2012,161000.0,4,0.0,0.0,1.0,1.0,0.0
2013,167658.24705581157,4,0.0,0.0,1.0,1.0,1.0
2012,9600.0,8,1.0,0.0,0.0,1.0,1.0
2012,202864.0,4,0.0,0.0,1.0,1.0,0.0
2005,293940.0,4,1.0,0.0,0.0,1.0,0.0
2015,113821.0,4,1.0,0.0,0.0,1.0,0.0
2012,99000.0,4,0.0,0.0,1.0,1.0,1.0
2016,194974.0,4,0.0,0.0,1.0,1.0,0.0
2017,73324.0,4,0.0,0.0,0.0,1.0,2.0
2013,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2014,174485.0,4,0.0,0.0,0.0,1.0,1.0
2014,124493.0,4,0.0,0.0,1.0,1.0,0.0
2018,167658.24705581157,4,1.0,0.0,0.0,0.0,1.0
2019,32453.0,6,1.0,0.0,0.0,0.0,0.0
2008,134955.0,4,0.0,0.0,0.0,1.0,1.0
2013,130000.0,8,1.0,0.0,0.0,1.0,2.0
2017,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2017,98847.0,4,0.0,0.0,0.0,1.0,1.0
2014,149486.0,6,0.0,0.0,0.0,1.0,0.0
2012,238139.0,4,1.0,0.0,0.0,1.0,0.0
2003,150000.0,8,1.0,0.0,0.0,1.0,0.0
2014,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2018,41794.0,4,1.0,0.0,0.0,0.0,0.0
2017,26802.0,4,1.0,0.0,0.0,1.0,0.0
2013,170000.0,4,0.0,0.0,1.0,1.0,0.0
2011,119379.0,6,0.0,0.0,0.0,1.0,0.0
2004,200000.0,4,1.0,0.0,0.0,1.0,0.0
2013,239342.0,6,1.0,0.0,0.0,1.0,0.0
2014,150000.0,4,1.0,0.0,0.0,1.0,1.0
2009,75631.0,4,0.0,0.0,0.0,1.0,0.0
2015,0.0,4,0.0,0.0,1.0,1.0,1.0
2011,120000.0,4,1.0,0.0,0.0,1.0,0.0
2015,44808.0,8,1.0,0.0,0.0,1.0,2.0
2017,24000.0,6,1.0,0.0,0.0,1.0,1.0
2011,167658.24705581157,4,0.0,0.0,0.0,1.0,0.0
2017,21000.0,4,1.0,0.0,0.0,1.0,1.0
2014,170000.0,4,1.0,0.0,0.0,1.0,0.0
2011,47232.0,4,0.0,0.0,0.0,1.0,0.0
2012,128202.0,6,0.0,0.0,0.0,1.0,0.0
2016,44293.0,8,1.0,0.0,0.0,1.0,0.0
2011,52249.0,4,0.0,0.0,0.0,1.0,0.0
2010,141000.0,4,0.0,0.0,1.0,1.0,0.0
2013,125605.0,6,1.0,0.0,0.0,1.0,0.0
2011,81000.0,4,1.0,0.0,0.0,1.0,0.0
2012,174106.0,4,0.0,0.0,1.0,1.0,0.0
2004,172000.0,4,1.0,0.0,0.0,1.0,0.0
2017,58414.0,4,1.0,0.0,0.0,1.0,2.0
2003,0.0,4,1.0,0.0,0.0,1.0,0.0
2004,250000.0,4,1.0,0.0,0.0,1.0,0.0
2017,28226.0,8,1.0,0.0,0.0,1.0,3.0
2012,160000.0,4,0.0,0.0,1.0,1.0,0.0
2017,83200.0,4,1.0,0.0,0.0,1.0,1.0
2013,320554.0,4,0.0,0.0,1.0,1.0,0.0
2017,47672.0,4,0.0,0.0,1.0,1.0,0.0
2008,287274.0,6,0.0,0.0,1.0,1.0,0.0
2010,174926.0,4,0.0,0.0,1.0,1.0,0.0
1998,202000.0,4,1.0,0.0,0.0,1.0,0.0
2017,26802.0,4,1.0,0.0,0.0,1.0,0.0
2012,84000.0,4,1.0,0.0,0.0,1.0,1.0
2005,18000.0,1,0.0,0.0,1.0,1.0,0.0
2010,382746.0,6,0.0,0.0,1.0,1.0,0.0
2015,61230.0,4,1.0,0.0,0.0,1.0,1.0
2014,70222.0,4,1.0,0.0,0.0,1.0,0.0
2015,67000.0,4,1.0,0.0,0.0,1.0,1.0
2011,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2012,92400.0,4,1.0,0.0,0.0,1.0,0.0
2018,26501.0,4,0.0,0.0,0.0,0.0,2.0
2007,109600.0,6,1.0,0.0,0.0,1.0,0.0
1985,1111111.0,4,0.0,0.0,0.0,1.0,0.0
2018,52000.0,4,1.0,0.0,0.0,0.0,1.0
2013,167658.24705581157,8,1.0,0.0,0.0,1.0,0.0
2002,123456.0,8,1.0,0.0,0.0,1.0,0.0
2014,85933.0,4,0.0,0.0,0.0,1.0,1.0
2014,132000.0,4,0.0,0.0,1.0,1.0,0.0
2011,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2012,103458.0,6,0.0,0.0,0.0,1.0,0.0
2016,155976.0,8,1.0,0.0,0.0,1.0,2.0
2013,106048.0,4,1.0,0.0,0.0,1.0,1.0
2017,89758.0,4,0.0,0.0,1.0,1.0,0.0
2017,143629.0,4,0.0,0.0,0.0,1.0,1.0
2014,62192.0,8,1.0,0.0,0.0,1.0,0.0
2013,130000.0,4,1.0,0.0,0.0,1.0,0.0
2012,418667.0,4,0.0,0.0,1.0,1.0,0.0
2015,50800.0,4,1.0,0.0,0.0,1.0,1.0
2014,115312.0,4,0.0,0.0,1.0,1.0,0.0
2014,167658.24705581157,6,1.0,0.0,0.0,1.0,0.0
2012,128000.0,4,0.0,0.0,1.0,1.0,0.0
2020,167658.24705581157,4,0.0,0.0,0.0,0.0,2.0
2013,138038.0,6,0.0,0.0,1.0,1.0,0.0
2015,201056.0,6,0.0,0.0,0.0,1.0,0.0
2013,57554.0,6,1.0,0.0,0.0,1.0,0.0
2011,11111.0,4,0.0,1.0,0.0,1.0,0.0
2010,191110.0,4,1.0,0.0,0.0,1.0,0.0
2002,217777.0,6,1.0,0.0,0.0,1.0,0.0
2019,41198.0,6,1.0,0.0,0.0,0.0,0.0
2011,202420.0,4,0.0,0.0,0.0,1.0,0.0
2014,191373.0,6,1.0,0.0,0.0,1.0,0.0
2011,127654.0,4,0.0,0.0,0.0,1.0,1.0
2010,132967.0,4,1.0,0.0,0.0,1.0,0.0
2016,104112.0,4,0.0,0.0,0.0,1.0,1.0
2015,30000.0,4,0.0,0.0,0.0,1.0,1.0
2011,68105.0,6,1.0,0.0,0.0,1.0,0.0
2012,145600.0,6,1.0,0.0,0.0,1.0,1.0
2011,107005.0,4,1.0,0.0,0.0,1.0,0.0
2014,133195.0,4,0.0,0.0,1.0,1.0,0.0
2014,146098.0,6,0.0,0.0,0.0,1.0,0.0
2017,60000.0,4,1.0,0.0,0.0,1.0,1.0
2012,132000.0,6,1.0,0.0,0.0,1.0,1.0
2010,189194.0,6,1.0,0.0,0.0,1.0,0.0
2014,152000.0,4,0.0,0.0,0.0,1.0,1.0
2000,167658.24705581157,4,0.0,1.0,0.0,1.0,0.0
2017,49774.0,3,1.0,0.0,0.0,1.0,0.0
2008,278000.0,4,1.0,0.0,0.0,1.0,0.0
2015,167658.24705581157,4,1.0,0.0,0.0,1.0,1.0
2007,640171.0,8,1.0,0.0,0.0,1.0,0.0
2018,18754.0,4,1.0,0.0,0.0,0.0,0.0
2013,132800.0,4,1.0,0.0,0.0,1.0,0.0
2015,83000.0,6,1.0,0.0,0.0,1.0,2.0
2016,114066.0,4,0.0,0.0,0.0,1.0,1.0
2012,7964.0,6,1.0,0.0,0.0,1.0,1.0
2016,30068.0,4,0.0,0.0,0.0,1.0,1.0
2016,155976.0,8,1.0,0.0,0.0,1.0,2.0
1992,288094.0,4,0.0,1.0,0.0,1.0,0.0
2014,167658.24705581157,4,1.0,0.0,0.0,1.0,2.0
2012,0.0,4,0.0,0.0,1.0,1.0,0.0
2012,129834.0,6,1.0,0.0,0.0,1.0,0.0
2010,135000.0,6,1.0,0.0,0.0,1.0,1.0
2015,96000.0,4,1.0,0.0,0.0,1.0,0.0
2016,160931.0,4,0.0,0.0,0.0,1.0,1.0
1983,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2010,83424.0,4,0.0,0.0,0.0,1.0,0.0
2010,186005.0,6,0.0,0.0,1.0,1.0,0.0
2014,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2015,68000.0,4,0.0,0.0,0.0,1.0,1.0
2008,209843.0,4,0.0,0.0,1.0,1.0,0.0
2015,167658.24705581157,8,1.0,0.0,0.0,1.0,1.0
2017,70400.0,4,1.0,0.0,0.0,1.0,1.0
2012,83000.0,4,0.0,0.0,1.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2016,121840.0,4,1.0,0.0,0.0,1.0,0.0
2010,305237.0,4,1.0,0.0,0.0,1.0,0.0
2000,258000.0,4,1.0,0.0,0.0,1.0,0.0
2012,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2012,65514.0,4,1.0,0.0,0.0,1.0,0.0
2017,97880.0,4,0.0,0.0,0.0,1.0,1.0
2010,264132.0,4,0.0,0.0,1.0,1.0,0.0
2018,5987.0,4,1.0,0.0,0.0,0.0,1.0
2013,64000.0,4,0.0,0.0,1.0,1.0,0.0
2015,39000.0,4,1.0,0.0,0.0,1.0,0.0
2015,173101.0,4,1.0,0.0,0.0,1.0,0.0
2004,27000.0,4,1.0,0.0,0.0,1.0,0.0
2015,64723.0,4,1.0,0.0,0.0,1.0,0.0
2014,38305.0,4,1.0,0.0,0.0,1.0,0.0
2014,54845.0,4,0.0,0.0,1.0,1.0,0.0
2012,179421.0,4,0.0,0.0,0.0,1.0,1.0
2013,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2014,118582.0,4,1.0,0.0,0.0,1.0,0.0
2012,99000.0,4,1.0,0.0,0.0,1.0,1.0
2011,170429.0,6,0.0,0.0,0.0,1.0,0.0
2013,167658.24705581157,4,0.0,0.0,1.0,1.0,0.0
2011,144078.0,6,1.0,0.0,0.0,1.0,0.0
2004,11111.0,2,1.0,0.0,0.0,1.0,0.0
2013,220861.0,4,1.0,0.0,0.0,1.0,0.0
2012,171200.0,4,0.0,0.0,1.0,1.0,1.0
2014,167658.24705581157,4,0.0,0.0,0.0,1.0,1.0
2016,73190.0,6,1.0,0.0,0.0,1.0,0.0
2010,264877.0,6,0.0,0.0,1.0,1.0,0.0
2004,167658.24705581157,6,0.0,1.0,0.0,1.0,0.0
2002,175000.0,6,1.0,0.0,0.0,1.0,0.0
2011,202048.0,8,1.0,0.0,0.0,1.0,0.0
2010,240000.0,4,0.0,0.0,1.0,1.0,0.0
2017,134571.0,4,1.0,0.0,0.0,1.0,0.0
2018,60062.0,4,1.0,0.0,0.0,0.0,0.0
2014,398069.0,4,0.0,0.0,1.0,1.0,0.0
2010,162000.0,6,0.0,0.0,0.0,1.0,1.0
2013,157859.0,4,1.0,0.0,0.0,1.0,0.0
2013,135000.0,4,0.0,0.0,1.0,1.0,0.0
2017,184189.0,4,0.0,0.0,0.0,1.0,1.0
2011,134157.0,6,1.0,0.0,0.0,1.0,0.0
2007,285000.0,4,0.0,0.0,0.0,1.0,1.0
2010,85000.0,4,0.0,0.0,0.0,1.0,0.0
2007,167658.24705581157,6,0.0,0.0,0.0,1.0,0.0
2015,167658.24705581157,8,1.0,0.0,0.0,1.0,2.0
2013,232032.0,4,0.0,0.0,1.0,1.0,0.0
2013,130000.0,4,0.0,0.0,1.0,1.0,0.0
2010,152000.0,4,1.0,0.0,0.0,1.0,0.0
2010,144500.0,4,1.0,0.0,0.0,1.0,0.0
2011,226251.0,6,0.0,0.0,0.0,1.0,0.0
2009,155025.0,4,0.0,0.0,0.0,1.0,0.0
2018,8000.0,4,1.0,0.0,0.0,0.0,2.0
2012,255406.0,8,1.0,0.0,0.0,1.0,2.0
1997,280000.0,2,0.0,0.0,0.0,1.0,0.0
2013,167658.24705581157,6,1.0,0.0,0.0,1.0,1.0
2017,125358.0,4,0.0,0.0,1.0,1.0,0.0
2004,290000.0,6,0.0,1.0,0.0,1.0,0.0
2017,33005.0,4,1.0,0.0,0.0,1.0,1.0
2010,110571.0,4,1.0,0.0,0.0,1.0,1.0
2011,191000.0,4,0.0,0.0,0.0,1.0,0.0
2016,117368.0,6,1.0,0.0,0.0,1.0,2.0
2010,200000.0,6,1.0,0.0,0.0,1.0,1.0
2013,158870.0,4,1.0,0.0,0.0,1.0,0.0
2010,260000.0,4,0.0,0.0,1.0,1.0,0.0
2013,105523.0,4,1.0,0.0,0.0,1.0,0.0
1996,0.0,4,0.0,1.0,0.0,1.0,0.0
2014,137000.0,6,0.0,0.0,0.0,1.0,2.0
2011,145000.0,4,1.0,0.0,0.0,1.0,0.0
2016,124708.0,4,0.0,0.0,0.0,1.0,1.0
2009,116092.0,4,0.0,0.0,0.0,1.0,1.0
2010,146000.0,4,0.0,0.0,1.0,1.0,0.0
2005,1111.0,4,1.0,0.0,0.0,1.0,0.0
2013,207187.0,4,0.0,0.0,0.0,1.0,1.0
2011,138111.0,4,1.0,0.0,0.0,1.0,0.0
1998,20000.0,4,0.0,1.0,0.0,1.0,0.0
2014,0.0,4,0.0,0.0,1.0,1.0,0.0
2012,54595.0,4,0.0,0.0,0.0,1.0,1.0
2013,89000.0,4,1.0,0.0,0.0,1.0,1.0
2016,72000.0,4,1.0,0.0,0.0,1.0,1.0
2010,120000.0,4,1.0,0.0,0.0,1.0,0.0
2016,114389.0,4,1.0,0.0,0.0,1.0,0.0
2012,176480.0,4,1.0,0.0,0.0,1.0,1.0
2003,76000.0,6,1.0,0.0,0.0,1.0,0.0
2014,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2014,127637.0,4,0.0,0.0,1.0,1.0,0.0
2013,100000.0,4,0.0,0.0,1.0,1.0,1.0
1999,130000.0,6,1.0,0.0,0.0,1.0,0.0
2013,167658.24705581157,6,0.0,0.0,0.0,1.0,0.0
2012,148000.0,4,1.0,0.0,0.0,1.0,0.0
2001,215000.0,6,0.0,1.0,0.0,1.0,0.0
2012,83200.0,4,0.0,0.0,1.0,1.0,0.0
2010,160000.0,4,0.0,0.0,1.0,1.0,1.0
2013,167658.24705581157,4,1.0,0.0,0.0,1.0,0.0
2012,318285.0,6,0.0,0.0,0.0,1.0,0.0
2012,88300.0,6,0.0,0.0,1.0,1.0,1.0
2016,33261.0,4,0.0,0.0,0.0,1.0,1.0
2014,81000.0,4,0.0,0.0,1.0,1.0,1.0
2010,167658.24705581157,8,1.0,0.0,0.0,1.0,0.0
2011,108398.0,4,1.0,0.0,0.0,1.0,0.0
2013,970000.0,4,0.0,0.0,1.0,1.0,0.0
2014,130478.0,4,0.0,0.0,1.0,1.0,0.0
2014,47152.0,4,1.0,0.0,0.0,1.0,1.0
2011,119000.0,4,0.0,0.0,0.0,1.0,1.0
2013,171755.0,4,0.0,0.0,0.0,1.0,1.0
2014,8640.0,4,1.0,0.0,0.0,1.0,0.0
2014,90823.0,4,1.0,0.0,0.0,1.0,1.0
2008,113473.0,10,1.0,0.0,0.0,1.0,1.0
2010,167658.24705581157,6,0.0,0.0,0.0,1.0,1.0
1987,354000.0,4,0.0,1.0,0.0,1.0,0.0
2011,368064.0,6,0.0,0.0,1.0,1.0,1.0
2011,199569.0,4,0.0,0.0,0.0,1.0,1.0
2014,131872.0,4,0.0,0.0,1.0,1.0,0.0
2012,183000.0,4,1.0,0.0,0.0,1.0,1.0
2013,45881.0,4,0.0,0.0,0.0,1.0,1.0
2010,146691.0,4,1.0,0.0,0.0,1.0,0.0
2014,65600.0,4,1.0,0.0,0.0,1.0,0.0
2008,280195.0,4,0.0,0.0,1.0,1.0,0.0
2008,494317.0,6,0.0,0.0,0.0,1.0,0.0
2008,170000.0,6,0.0,0.0,0.0,1.0,1.0
2010,256000.0,6,0.0,0.0,1.0,1.0,0.0
2013,115200.0,6,1.0,0.0,0.0,1.0,1.0
2001,222478.0,4,1.0,0.0,0.0,1.0,0.0
2014,101928.0,8,1.0,0.0,0.0,1.0,0.0
2010,268528.0,6,1.0,0.0,0.0,1.0,0.0
2010,182011.0,6,1.0,0.0,0.0,1.0,1.0
1998,50000.0,4,1.0,0.0,0.0,1.0,0.0
2003,0.0,4,1.0,0.0,0.0,1.0,0.0
1986,1000.0,2,0.0,1.0,0.0,1.0,0.0
2009,158000.0,8,1.0,0.0,0.0,1.0,1.0
2010,195613.0,6,1.0,0.0,0.0,1.0,0.0
2004,191576.0,4,1.0,0.0,0.0,1.0,0.0
1999,0.0,4,0.0,1.0,0.0,1.0,0.0
2015,116923.0,4,1.0,0.0,0.0,1.0,0.0
2007,240000.0,4,0.0,0.0,0.0,1.0,0.0
2013,137000.0,4,1.0,0.0,0.0,1.0,0.0
2014,251514.0,4,1.0,0.0,0.0,1.0,0.0
2004,2500000.0,4,1.0,0.0,0.0,1.0,0.0
2013,130000.0,4,1.0,0.0,0.0,1.0,0.0
2010,368000.0,4,0.0,0.0,1.0,1.0,0.0
